Item Title;Publication Title;Book Series Title;Journal Volume;Journal Issue;Item DOI;Authors;Publication Year;URL;Content Type
Incorporating Dynamic Constraints in the Flexible Authorization Framework;Computer Security – ESORICS 2004;;;;10.1007/978-3-540-30108-0_1;Shiping ChenDuminda WijesekeraSushil Jajodia;2004;http://link.springer.com/chapter/10.1007/978-3-540-30108-0_1;Chapter
An Algebra for Composing Enterprise Privacy Policies;Computer Security – ESORICS 2004;;;;10.1007/978-3-540-30108-0_3;Michael BackesMarkus DürmuthRainer Steinwandt;2004;http://link.springer.com/chapter/10.1007/978-3-540-30108-0_3;Chapter
MAS Organization within a Coordination Infrastructure: Experiments in TuCSoN;Engineering Societies in the Agents World IV;;;;10.1007/978-3-540-25946-6_13;Andrea OmiciniAlessandro Ricci;2004;http://link.springer.com/chapter/10.1007/978-3-540-25946-6_13;Chapter
Configuring Storage-Area Networks for Mandatory Security;Research Directions in Data and Applications Security XVIII;;;;10.1007/1-4020-8128-6_24;Benjamin AzizSimon N. FoleyJohn HerbertGarret Swart;2004;http://link.springer.com/chapter/10.1007/1-4020-8128-6_24;Chapter
Authorization Mechanisms for Virtual Organizations in Distributed Computing Systems;Information Security and Privacy;;;;10.1007/978-3-540-27800-9_36;Xi-Bin ZhaoKwok-Yan LamSiu-Leung ChungMing GuJia-Guang Sun;2004;http://link.springer.com/chapter/10.1007/978-3-540-27800-9_36;Chapter
Securing Communications in the Smart Home;Embedded and Ubiquitous Computing;;;;10.1007/978-3-540-30121-9_85;Patroklos G. ArgyroudisDonal O’Mahony;2004;http://link.springer.com/chapter/10.1007/978-3-540-30121-9_85;Chapter
Role-Based Access Control for XML Enabled Management Gateways;Utility Computing;;;;10.1007/978-3-540-30184-4_16;V. CridligO. FestorR. State;2004;http://link.springer.com/chapter/10.1007/978-3-540-30184-4_16;Chapter
The Application Research of Role-Based Access Control Model in Workflow Management System;Grid and Cooperative Computing;;;;10.1007/978-3-540-24680-0_162;Baoyi WangShaomin ZhangXiaodong Xia;2004;http://link.springer.com/chapter/10.1007/978-3-540-24680-0_162;Chapter
Reliable and Adaptable Security Engineering for Database-Web Services;Web Engineering;;;;10.1007/978-3-540-27834-4_61;Martin WimmerDaniela EberhardtPia EhrnlechnerAlfons Kemper;2004;http://link.springer.com/chapter/10.1007/978-3-540-27834-4_61;Chapter
Inter-Organisational Collaborations Supported by E-Contracts;Building the E-Service Society;;;;10.1007/1-4020-8155-3_23;Zoran MilosevicPeter F. LiningtonSimon GibsonSachin KulkarniJames Cole;2004;http://link.springer.com/chapter/10.1007/1-4020-8155-3_23;Chapter
Context-Aware Role-Based Access Control Model for Web Services;Grid and Cooperative Computing - GCC 2004 Workshops;;;;10.1007/978-3-540-30207-0_54;Xu FengXie JunHuang HaoXie Li;2004;http://link.springer.com/chapter/10.1007/978-3-540-30207-0_54;Chapter
An Extended Analysis of Delegating Obligations;Research Directions in Data and Applications Security XVIII;;;;10.1007/1-4020-8128-6_4;Andreas Schaad;2004;http://link.springer.com/chapter/10.1007/1-4020-8128-6_4;Chapter
Electronic National Lotteries;Financial Cryptography;;;;10.1007/978-3-540-27809-2_18;Elisavet KonstantinouVasiliki LiagkouPaul SpirakisYannis C. StamatiouMoti Yung;2004;http://link.springer.com/chapter/10.1007/978-3-540-27809-2_18;Chapter
AT-RBAC: An Authentication Trustworthiness-Based RBAC Model;Grid and Cooperative Computing - GCC 2004 Workshops;;;;10.1007/978-3-540-30207-0_43;Lunwei WangLifeng WeiXiangke LiaoHuaimin Wang;2004;http://link.springer.com/chapter/10.1007/978-3-540-30207-0_43;Chapter
Intrusion Tolerance For Internet Applications;Building the Information Society;;;;10.1007/978-1-4020-8157-6_22;Yves DeswarteDavid Powell;2004;http://link.springer.com/chapter/10.1007/978-1-4020-8157-6_22;Chapter
Autonomic Protection System Using Adaptive Security Policy;Computational Science and Its Applications – ICCSA 2004;;;;10.1007/978-3-540-24767-8_94;Sihn-hye ParkWonil KimDong-kyoo Kim;2004;http://link.springer.com/chapter/10.1007/978-3-540-24767-8_94;Chapter
A Pattern System for Access Control;Research Directions in Data and Applications Security XVIII;;;;10.1007/1-4020-8128-6_16;Torsten PriebeEduardo B. FernandezJens I. MehlauGünther Pernul;2004;http://link.springer.com/chapter/10.1007/1-4020-8128-6_16;Chapter
An Information Engineering Methodology for the Security Strategy Planning;Computational Science and Its Applications – ICCSA 2004;;;;10.1007/978-3-540-24707-4_71;Sangkyun KimChoon Seong Leem;2004;http://link.springer.com/chapter/10.1007/978-3-540-24707-4_71;Chapter
A Flexible Security System for Enterprise and e-Government Portals;Database and Expert Systems Applications;;;;10.1007/978-3-540-30075-5_85;Torsten PriebeBjörn MuschallWolfgang DobmeierGünther Pernul;2004;http://link.springer.com/chapter/10.1007/978-3-540-30075-5_85;Chapter
Role-Based Privilege Management Using Attribute Certificates and Delegation;Trust and Privacy in Digital Business;;;;10.1007/978-3-540-30079-3_11;Gail-Joon AhnDongwan ShinLonghua Zhang;2004;http://link.springer.com/chapter/10.1007/978-3-540-30079-3_11;Chapter
Model-Checking Access Control Policies;Information Security;;;;10.1007/978-3-540-30144-8_19;Dimitar P. GuelevMark RyanPierre Yves Schobbens;2004;http://link.springer.com/chapter/10.1007/978-3-540-30144-8_19;Chapter
A Case for Information Ownership in ERP Systems;Security and Protection in Information Processing Systems;;;;10.1007/1-4020-8143-X_9;S. H. von SolmsM. P. Hertenberger;2004;http://link.springer.com/chapter/10.1007/1-4020-8143-X_9;Chapter
Managing Information Technology Security Risk;Software Security - Theories and Systems;;;;10.1007/978-3-540-37621-7_16;David P. Gilliam;2004;http://link.springer.com/chapter/10.1007/978-3-540-37621-7_16;Chapter
Role Activation Management in Role Based Access Control;Information Security and Privacy;;;;10.1007/11506157_30;Richard W. C. LuiSherman S. M. ChowLucas C. K. HuiS. M. Yiu;2005;http://link.springer.com/chapter/10.1007/11506157_30;Chapter
A Modal Logic for Role-Based Access Control;Computer Network Security;;;;10.1007/11560326_14;Thumrongsak KosiyatrakulSusan OlderShiu-Kai Chin;2005;http://link.springer.com/chapter/10.1007/11560326_14;Chapter
Representation and Reasoning on RBAC: A Description Logic Approach;Theoretical Aspects of Computing – ICTAC 2005;;;;10.1007/11560647_25;Chen ZhaoNuermaimaiti HeililiShengping LiuZuoquan Lin;2005;http://link.springer.com/chapter/10.1007/11560647_25;Chapter
Specification and Validation of Authorisation Constraints Using UML and OCL;Computer Security – ESORICS 2005;;;;10.1007/11555827_5;Karsten SohrGail-Joon AhnMartin GogollaLars Migge;2005;http://link.springer.com/chapter/10.1007/11555827_5;Chapter
A Flexible Role-Based Delegation Model Using Characteristics of Permissions;Database and Expert Systems Applications;;;;10.1007/11546924_31;Dong-Gue ParkYou-Ri Lee;2005;http://link.springer.com/chapter/10.1007/11546924_31;Chapter
The Conflict Detection Between Permission Assignment Constraints in Role-Based Access Control;Information Security and Cryptology;;;;10.1007/11599548_23;Chang-Joo MoonWoojin PaikYoung-Gab KimJu-Hum Kwon;2005;http://link.springer.com/chapter/10.1007/11599548_23;Chapter
Interactive Credential Negotiation for Stateful Business Processes;Trust Management;;;;10.1007/11429760_18;Hristo KoshutanskiFabio Massacci;2005;http://link.springer.com/chapter/10.1007/11429760_18;Chapter
An Organisation Infrastructure for Multi-agent Systems Based on Agent Coordination Contexts;AI*IA 2005: Advances in Artificial Intelligence;;;;10.1007/11558590_21;Mirko ViroliAndrea OmiciniAlessandro Ricci;2005;http://link.springer.com/chapter/10.1007/11558590_21;Chapter
A Generic Policy-Conflict Handling Model;Computer and Information Sciences - ISCIS 2005;;;;10.1007/11569596_22;Taner Dursun;2005;http://link.springer.com/chapter/10.1007/11569596_22;Chapter
User-Managed Access Control for Health Care Systems;Secure Data Management;;;;10.1007/11552338_5;Amir H. ChinaeiFrank Wm. Tompa;2005;http://link.springer.com/chapter/10.1007/11552338_5;Chapter
Specifying Distributed Authorization with Delegation Using Logic Programming;Knowledge-Based Intelligent Information and Engineering Systems;;;;10.1007/11552451_104;Shujing WangYan Zhang;2005;http://link.springer.com/chapter/10.1007/11552451_104;Chapter
Conformance Checking of RBAC Policy and its Implementation;Information Security Practice and Experience;;;;10.1007/978-3-540-31979-5_13;Frode HansenVladimir Oleshchuk;2005;http://link.springer.com/chapter/10.1007/978-3-540-31979-5_13;Chapter
A Formalization of Distributed Authorization with Delegation;Information Security and Privacy;;;;10.1007/11506157_26;Shujing WangYan Zhang;2005;http://link.springer.com/chapter/10.1007/11506157_26;Chapter
Secure Role Activation and Authorization in the Enterprise Environment;Public Key Infrastructure;;;;10.1007/11533733_2;Richard W. C. LuiLucas C. K. HuiS. M. Yiu;2005;http://link.springer.com/chapter/10.1007/11533733_2;Chapter
Development of a Flexible PERMIS Authorisation Module for Shibboleth and Apache Server;Public Key Infrastructure;;;;10.1007/11533733_11;Wensheng XuDavid W. ChadwickSassa Otenko;2005;http://link.springer.com/chapter/10.1007/11533733_11;Chapter
E Pluribus Unum;Autonomic Communication;;;;10.1007/11520184_14;Hristo KoshutanskiFabio Massacci;2005;http://link.springer.com/chapter/10.1007/11520184_14;Chapter
Authorization and Trust Enhanced Security for Distributed Applications;Information Systems Security;;;;10.1007/11593980_1;Vijay Varadharajan;2005;http://link.springer.com/chapter/10.1007/11593980_1;Chapter
Answer Set Programming for Distributed Authorization: The Language, Computations, and Application;AI 2005: Advances in Artificial Intelligence;;;;10.1007/11589990_167;Shujing WangYan Zhang;2005;http://link.springer.com/chapter/10.1007/11589990_167;Chapter
Balancing Flexibility and Security in Adaptive Process Management Systems;On the Move to Meaningful Internet Systems 2005: CoopIS, DOA, and ODBASE;;;;10.1007/11575771_7;Barbara WeberManfred ReichertWerner WildStefanie Rinderle;2005;http://link.springer.com/chapter/10.1007/11575771_7;Chapter
Revocation of Obligation and Authorisation Policy Objects;Data and Applications Security XIX;;;;10.1007/11535706_3;Andreas Schaad;2005;http://link.springer.com/chapter/10.1007/11535706_3;Chapter
A Policy Framework for Access Management in Federated Information Sharing;Security Management, Integrity, and Internal Control in Information Systems;;;;10.1007/0-387-31167-X_7;Rafae BhattiElisa BertinoArif Ghafoor;2005;http://link.springer.com/chapter/10.1007/0-387-31167-X_7;Chapter
Automatic Enforcement of Access Control Policies Among Dynamic Coalitions;Distributed Computing and Internet Technology;;;;10.1007/978-3-540-30555-2_43;Vijayalakshmi AtluriJanice Warner;2005;http://link.springer.com/chapter/10.1007/978-3-540-30555-2_43;Chapter
Workflow Resource Patterns: Identification, Representation and Tool Support;Advanced Information Systems Engineering;;;;10.1007/11431855_16;Nick RussellWil M. P. van der AalstArthur H. M. ter HofstedeDavid Edmond;2005;http://link.springer.com/chapter/10.1007/11431855_16;Chapter
Enforcing Security Policies for Distributed Objects Applications;Security Protocols;;;;10.1007/11542322_17;Bogdan C. Popescu;2005;http://link.springer.com/chapter/10.1007/11542322_17;Chapter
Enforcing the Unenforceable;Security Protocols;;;;10.1007/11542322_22;Peter Y. A. Ryan;2005;http://link.springer.com/chapter/10.1007/11542322_22;Chapter
Types for Security in a Mobile World;Trustworthy Global Computing;;;;10.1007/11580850_6;Adriana B. CompagnoniElsa L. Gunter;2005;http://link.springer.com/chapter/10.1007/11580850_6;Chapter
A Formal Enforcement Framework for Role-Based Access Control Using Aspect-Oriented Programming;Model Driven Engineering Languages and Systems;;;;10.1007/11557432_41;Jaime Pavlich-MariscalLaurent MichelSteven Demurjian;2005;http://link.springer.com/chapter/10.1007/11557432_41;Chapter
LoT-RBAC: A Location and Time-Based RBAC Model;Web Information Systems Engineering – WISE 2005;;;;10.1007/11581062_27;Suroop Mohan ChandranJ. B. D. Joshi;2005;http://link.springer.com/chapter/10.1007/11581062_27;Chapter
ERPSEC - A Reference Framework to Enhance Security in ERP Systems;Security and Privacy in the Age of Ubiquitous Computing;;;;10.1007/0-387-25660-1_6;Prof. S. H. von SolmsM. P. Hertenberger;2005;http://link.springer.com/chapter/10.1007/0-387-25660-1_6;Chapter
Two-Pass Authenticated Encryption Faster Than Generic Composition;Fast Software Encryption;;;;10.1007/11502760_19;Stefan Lucks;2005;http://link.springer.com/chapter/10.1007/11502760_19;Chapter
CA-in-a-Box;Public Key Infrastructure;;;;10.1007/11533733_12;Mark FranklinKevin MitchamSean SmithJoshua StabinerOmen Wild;2005;http://link.springer.com/chapter/10.1007/11533733_12;Chapter
An Attribute Graph Based Approach to Map Local Access Control Policies to Credential Based Access Control Policies;Information Systems Security;;;;10.1007/11593980_10;Janice WarnerVijayalakshmi AtluriRavi Mukkamala;2005;http://link.springer.com/chapter/10.1007/11593980_10;Chapter
EISA – An Enterprise Application Security Solution for Databases;Information Systems Security;;;;10.1007/11593980_12;V. RadhaN. Hemanth Kumar;2005;http://link.springer.com/chapter/10.1007/11593980_12;Chapter
An Interactive Trust Management and Negotiation Scheme;Formal Aspects in Security and Trust;;;;10.1007/0-387-24098-5_9;Hristo KoshutanskiFabio Massacci;2005;http://link.springer.com/chapter/10.1007/0-387-24098-5_9;Chapter
Using SAML to Link the Globus Toolkit to the Permis Authorisation Infrastructure;Communications and Multimedia Security;;;;10.1007/0-387-24486-7_19;David ChadwickSassa OtenkoVon Welch;2005;http://link.springer.com/chapter/10.1007/0-387-24486-7_19;Chapter
ClawZ: Cost-Effective Formal Verification for Control Systems;Formal Methods and Software Engineering;;;;10.1007/11576280_32;M. M. AdamsP. B. Clayton;2005;http://link.springer.com/chapter/10.1007/11576280_32;Chapter
A Network-Based Architecture for Storing Digital Evidence;Advances in Digital Forensics;;;;10.1007/0-387-31163-7_3;Mark DavisGavin ManesSujeet Shenoi;2005;http://link.springer.com/chapter/10.1007/0-387-31163-7_3;Chapter
Privacy Engineering in ubiComp;Computational Science and Its Applications – ICCSA 2005;;;;10.1007/11424857_136;Tae Joong KimSang Won LeeEung Young Lee;2005;http://link.springer.com/chapter/10.1007/11424857_136;Chapter
A Task-Oriented Access Control Model for WfMS;Information Security Practice and Experience;;;;10.1007/978-3-540-31979-5_15;Xu LiaoLi ZhangStephen C. F. Chan;2005;http://link.springer.com/chapter/10.1007/978-3-540-31979-5_15;Chapter
DoSAM – Domain-Specific Software Architecture Comparison Model;Quality of Software Architectures and Software Quality;;;;10.1007/11558569_3;Klaus BergnerAndreas RauschMarc SihlingThomas Ternité;2005;http://link.springer.com/chapter/10.1007/11558569_3;Chapter
On the Controlled Evolution of Access Rules in Cooperative Information Systems;On the Move to Meaningful Internet Systems 2005: CoopIS, DOA, and ODBASE;;;;10.1007/11575771_17;Stefanie RinderleManfred Reichert;2005;http://link.springer.com/chapter/10.1007/11575771_17;Chapter
Evaluating Access Control Policies Through Model Checking;Information Security;;;;10.1007/11556992_32;Nan ZhangMark RyanDimitar P. Guelev;2005;http://link.springer.com/chapter/10.1007/11556992_32;Chapter
Inconsistency Detection of Authorization Policies in Distributed Component Environment;Information Security Applications;;;;10.1007/978-3-540-31815-6_4;Chang-Joo MoonHoh Peter In;2005;http://link.springer.com/chapter/10.1007/978-3-540-31815-6_4;Chapter
Distributed Credential Chain Discovery in Trust-Management with Parameterized Roles;Cryptology and Network Security;;;;10.1007/11599371_27;Xian ZhuShaobin WangFan HongJunguo Liao;2005;http://link.springer.com/chapter/10.1007/11599371_27;Chapter
Efficient Revocation of Security Capability in Certificateless Public Key Cryptography;Knowledge-Based Intelligent Information and Engineering Systems;;;;10.1007/11552451_60;Hak Soo JuDae Youb KimDong Hoon LeeJongin LimKilsoo Chun;2005;http://link.springer.com/chapter/10.1007/11552451_60;Chapter
